payment_id,rental_id,amount,payment_datetime
13750,8926,4.99,"2005-07-30 02:10:31"
13751,10131,0.99,"2005-07-31 21:45:28"
13752,10265,7.99,"2005-08-01 03:05:04"
13753,11996,4.99,"2005-08-17 18:34:37"
13754,12317,0.99,"2005-08-18 06:17:06"
13755,12406,2.99,"2005-08-18 09:38:02"
13756,15065,4.99,"2005-08-22 10:46:44"
13757,56,2.99,"2005-05-25 08:28:11"
13758,819,3.99,"2005-05-29 21:00:32"
13759,1281,2.99,"2005-06-15 08:21:39"
13760,1508,2.99,"2005-06-15 22:33:24"
13761,2966,10.99,"2005-06-20 07:39:33"
13762,3366,4.99,"2005-06-21 13:03:37"
13763,3600,4.99,"2005-07-06 05:19:42"
13764,3852,0.99,"2005-07-06 16:57:49"
13765,4482,4.99,"2005-07-08 01:01:18"
13766,5164,3.99,"2005-07-09 09:03:14"
13767,5601,0.99,"2005-07-10 04:56:55"
13768,6040,0.99,"2005-07-11 03:14:26"
13769,6320,0.99,"2005-07-11 18:50:55"
13770,8026,4.99,"2005-07-28 16:05:38"
13771,9095,0.99,"2005-07-30 08:38:36"
13772,9143,6.99,"2005-07-30 10:22:11"
13773,9760,4.99,"2005-07-31 09:29:33"
13774,10231,2.99,"2005-08-01 01:50:49"
13775,10429,2.99,"2005-08-01 08:34:18"
13776,12110,6.99,"2005-08-17 22:59:46"
13777,12920,4.99,"2005-08-19 04:32:32"
13778,14213,4.99,"2005-08-21 04:30:47"
13779,14302,6.99,"2005-08-21 07:19:57"
13780,15172,4.99,"2005-08-22 15:25:33"
13781,1176,6.99,"2005-06-15 00:28:37"
13782,2029,4.99,"2005-06-17 13:10:59"
13783,2364,2.99,"2005-06-18 13:37:32"
13784,4752,5.99,"2005-07-08 14:15:20"
13785,4799,0.99,"2005-07-08 16:49:27"
13786,5064,6.99,"2005-07-09 04:38:51"
13787,5813,3.99,"2005-07-10 15:34:37"
13788,7219,2.99,"2005-07-27 09:35:36"
13789,7507,0.99,"2005-07-27 20:31:48"
13790,7715,6.99,"2005-07-28 04:32:38"
13791,8868,4.99,"2005-07-30 00:02:26"
13792,9055,2.99,"2005-07-30 07:13:07"
13793,10232,4.99,"2005-08-01 01:50:55"
13794,10670,3.99,"2005-08-01 17:07:16"
13795,11818,9.99,"2005-08-17 12:22:04"
13796,12957,8.99,"2005-08-19 06:12:44"
13797,13156,4.99,"2005-08-19 13:10:42"
13798,13771,0.99,"2005-08-20 11:47:21"
13799,14288,4.99,"2005-08-21 06:57:34"
13800,14870,2.99,"2005-08-22 03:23:20"
13801,15153,2.99,"2005-08-22 14:26:01"
13802,15265,3.99,"2005-08-22 18:35:59"
13803,15317,3.99,"2005-08-22 20:14:13"
13804,15733,4.99,"2005-08-23 11:37:32"
13805,15990,4.99,"2005-08-23 20:25:11"
13806,12786,0.99,"2006-02-14 15:16:03"
13807,993,4.99,"2005-05-30 23:54:19"
13808,1607,2.99,"2005-06-16 06:25:35"
13809,2290,7.99,"2005-06-18 07:34:37"
13810,2737,1.99,"2005-06-19 15:48:33"
13811,3872,0.99,"2005-07-06 18:00:19"
13812,4055,2.99,"2005-07-07 03:49:13"
13813,4178,4.99,"2005-07-07 10:14:31"
13814,4220,4.99,"2005-07-07 12:12:36"
13815,5741,7.99,"2005-07-10 11:55:40"
13816,6027,4.99,"2005-07-11 02:26:29"
13817,7655,0.99,"2005-07-28 02:01:11"
13818,8320,4.99,"2005-07-29 03:49:58"
13819,8350,4.99,"2005-07-29 04:50:39"
13820,8683,9.99,"2005-07-29 16:15:43"
13821,8798,5.99,"2005-07-29 21:15:38"
13822,9862,2.99,"2005-07-31 13:05:03"
13823,10012,3.99,"2005-07-31 18:06:06"
13824,11081,2.99,"2005-08-02 07:30:14"
13825,11165,2.99,"2005-08-02 10:12:17"
13826,11407,3.99,"2005-08-02 19:18:43"
13827,11755,3.99,"2005-08-17 09:15:35"
13828,12559,5.99,"2005-08-18 14:53:58"
13829,12784,2.99,"2005-08-19 00:02:46"
13830,12807,4.99,"2005-08-19 00:38:46"
13831,13596,5.99,"2005-08-20 05:58:58"
13832,13690,4.99,"2005-08-20 09:07:27"
13833,14844,7.99,"2005-08-22 02:09:12"
13834,14875,4.99,"2005-08-22 03:34:39"
13835,15035,4.99,"2005-08-22 09:34:32"
13836,15289,6.99,"2005-08-22 19:27:24"
13837,15545,5.99,"2005-08-23 04:20:16"
13838,536,4.99,"2005-05-28 06:17:33"
13839,1692,4.99,"2005-06-16 12:30:19"
13840,2002,3.99,"2005-06-17 11:39:58"
13841,2362,0.99,"2005-06-18 13:31:15"
13842,2789,0.99,"2005-06-19 18:48:21"
13843,3084,2.99,"2005-06-20 15:35:24"
13844,3385,0.99,"2005-06-21 14:16:48"
13845,3668,5.99,"2005-07-06 08:36:48"
13846,3860,2.99,"2005-07-06 17:20:24"
13847,7791,4.99,"2005-07-28 07:22:51"
13848,9038,3.99,"2005-07-30 06:23:35"
13849,11675,1.99,"2005-08-17 05:57:54"
13850,12067,4.99,"2005-08-17 21:36:47"
13851,12293,4.99,"2005-08-18 05:13:36"
13852,12302,4.99,"2005-08-18 05:41:39"
13853,12578,0.99,"2005-08-18 15:47:11"
13854,12752,2.99,"2005-08-18 22:33:36"
13855,13344,3.99,"2005-08-19 20:22:44"
13856,14052,0.99,"2005-08-20 22:11:46"
13857,14386,1.99,"2005-08-21 10:06:34"
13858,15451,2.99,"2005-08-23 00:56:27"
13859,15776,5.99,"2005-08-23 13:26:01"
13860,187,8.99,"2005-05-26 05:42:37"
13861,292,6.99,"2005-05-26 20:22:12"
13862,1244,4.99,"2005-06-15 05:08:40"
13863,1531,5.99,"2005-06-16 00:40:34"
13864,2003,4.99,"2005-06-17 11:40:35"
13865,2484,4.99,"2005-06-18 21:25:23"
13866,2513,0.99,"2005-06-18 23:53:15"
13867,3063,3.99,"2005-06-20 13:52:03"
13868,3782,0.99,"2005-07-06 13:57:03"
13869,4111,6.99,"2005-07-07 06:47:56"
13870,5216,0.99,"2005-07-09 11:54:58"
13871,5546,2.99,"2005-07-10 02:50:37"
13872,5697,4.99,"2005-07-10 09:44:44"
13873,7429,3.99,"2005-07-27 17:24:50"
13874,8706,4.99,"2005-07-29 17:19:15"
13875,10159,4.99,"2005-07-31 22:54:30"
13876,10716,0.99,"2005-08-01 18:53:48"
13877,11451,3.99,"2005-08-02 20:45:56"
13878,11572,4.99,"2005-08-17 01:37:55"
13879,11691,3.99,"2005-08-17 06:51:05"
13880,11937,6.99,"2005-08-17 16:48:36"
13881,12416,2.99,"2005-08-18 09:56:48"
13882,12486,8.99,"2005-08-18 12:42:50"
13883,12889,5.99,"2005-08-19 03:41:31"
13884,14072,4.99,"2005-08-20 23:07:10"
13885,14378,3.99,"2005-08-21 09:50:02"
13886,14414,0.99,"2005-08-21 11:08:17"
13887,15274,4.99,"2005-08-22 18:55:52"
13888,339,3.99,"2005-05-27 03:47:18"
13889,571,1.99,"2005-05-28 10:17:41"
13890,1159,4.99,"2005-06-14 22:55:13"
13891,1200,1.99,"2005-06-15 01:59:51"
13892,1718,10.99,"2005-06-16 14:52:02"
13893,2017,0.99,"2005-06-17 12:33:30"
13894,3068,0.99,"2005-06-20 14:02:22"
13895,3431,2.99,"2005-06-21 18:46:48"
13896,5780,3.99,"2005-07-10 13:46:23"
13897,6677,6.99,"2005-07-12 11:58:14"
13898,6858,6.99,"2005-07-12 19:53:51"
13899,7628,4.99,"2005-07-28 00:58:04"
13900,7882,4.99,"2005-07-28 10:33:42"
13901,8396,4.99,"2005-07-29 06:07:00"
13902,8534,5.99,"2005-07-29 10:30:13"
13903,8585,2.99,"2005-07-29 12:14:18"
13904,9243,4.99,"2005-07-30 14:06:27"
13905,11926,0.99,"2005-08-17 16:25:02"
13906,11939,1.99,"2005-08-17 16:55:57"
13907,12535,1.99,"2005-08-18 14:05:22"
13908,13276,8.99,"2005-08-19 17:53:42"
13909,14932,0.99,"2005-08-22 05:40:39"
13910,15526,0.99,"2005-08-23 03:44:30"
13911,15701,0.99,"2005-08-23 10:22:21"
13912,12130,5.98,"2006-02-14 15:16:03"
13913,12915,0.00,"2006-02-14 15:16:03"
13914,850,4.99,"2005-05-30 01:35:12"
13915,1653,4.99,"2005-06-16 09:34:45"
13916,1809,8.99,"2005-06-16 21:00:20"
13917,1850,4.99,"2005-06-17 00:31:35"
13918,2534,2.99,"2005-06-19 01:38:39"
13919,3113,0.99,"2005-06-20 17:56:40"
13920,4094,2.99,"2005-07-07 06:00:21"
13921,4109,4.99,"2005-07-07 06:39:43"
13922,4369,4.99,"2005-07-07 20:01:38"
13923,4374,4.99,"2005-07-07 20:13:58"
13924,4934,0.99,"2005-07-08 22:18:42"
13925,4993,2.99,"2005-07-09 00:49:47"
13926,5206,7.99,"2005-07-09 11:11:01"
13927,5974,5.99,"2005-07-11 00:10:37"
13928,6594,4.99,"2005-07-12 07:25:43"
13929,6903,0.99,"2005-07-12 21:58:15"
13930,7988,3.99,"2005-07-28 14:37:18"
13931,10063,4.99,"2005-07-31 19:25:13"
13932,10358,4.99,"2005-08-01 05:50:07"
13933,10433,4.99,"2005-08-01 08:45:56"
13934,11684,3.99,"2005-08-17 06:27:15"
13935,12705,0.99,"2005-08-18 20:44:14"
13936,13396,0.99,"2005-08-19 22:06:09"
13937,14190,4.99,"2005-08-21 03:35:21"
13938,15559,5.99,"2005-08-23 04:55:05"
13939,710,2.99,"2005-05-29 03:48:36"
13940,1552,5.99,"2005-06-16 02:01:37"
13941,3311,0.99,"2005-06-21 08:05:27"
13942,3652,0.99,"2005-07-06 07:44:30"
13943,4029,7.99,"2005-07-07 02:19:44"
13944,4661,4.99,"2005-07-08 09:55:06"
13945,4948,6.99,"2005-07-08 22:54:21"
13946,6652,2.99,"2005-07-12 10:59:38"
13947,6957,2.99,"2005-07-27 00:00:00"
13948,7038,3.99,"2005-07-27 03:07:29"
13949,7154,4.99,"2005-07-27 07:16:17"
13950,7382,2.99,"2005-07-27 15:43:15"
13951,7657,2.99,"2005-07-28 02:09:00"
13952,7839,6.99,"2005-07-28 09:01:13"
13953,8107,3.99,"2005-07-28 19:03:16"
13954,8397,2.99,"2005-07-29 06:09:35"
13955,10751,5.99,"2005-08-01 20:06:10"
13956,11433,3.99,"2005-08-02 20:13:10"
13957,12450,2.99,"2005-08-18 11:04:04"
13958,12681,2.99,"2005-08-18 19:48:06"
13959,13065,4.99,"2005-08-19 09:48:52"
13960,13539,6.99,"2005-08-20 03:40:27"
13961,14088,6.99,"2005-08-20 23:57:24"
13962,14149,4.99,"2005-08-21 02:22:47"
13963,14980,0.99,"2005-08-22 07:16:45"
13964,15434,4.99,"2005-08-23 00:28:16"
13965,1056,3.99,"2005-05-31 07:48:07"
13966,1941,2.99,"2005-06-17 07:42:45"
13967,2505,8.99,"2005-06-18 23:28:27"
13968,2997,5.99,"2005-06-20 09:23:45"
13969,4564,0.99,"2005-07-08 05:09:38"
13970,4773,2.99,"2005-07-08 15:41:39"
13971,5236,0.99,"2005-07-09 12:56:29"
13972,5547,5.99,"2005-07-10 02:52:47"
13973,6063,0.99,"2005-07-11 04:16:51"
13974,6599,3.99,"2005-07-12 07:41:14"
13975,9417,6.99,"2005-07-30 20:54:55"
13976,9441,4.99,"2005-07-30 21:43:28"
13977,9534,7.99,"2005-07-31 01:18:27"
13978,9645,0.99,"2005-07-31 05:42:49"
13979,9886,7.99,"2005-07-31 14:00:13"
13980,9905,0.99,"2005-07-31 14:37:03"
13981,10097,5.99,"2005-07-31 20:39:38"
13982,10697,4.99,"2005-08-01 18:20:23"
13983,12648,7.99,"2005-08-18 18:30:21"
13984,12924,2.99,"2005-08-19 04:51:47"
13985,13647,7.99,"2005-08-20 07:48:07"
13986,14182,2.99,"2005-08-21 03:17:10"
13987,15347,2.99,"2005-08-22 21:12:19"
13988,962,6.99,"2005-05-30 18:45:17"
13989,1411,0.99,"2005-06-15 17:05:36"
13990,2174,6.99,"2005-06-18 00:09:01"
13991,2772,4.99,"2005-06-19 17:59:27"
13992,3482,4.99,"2005-07-05 23:13:22"
13993,3499,7.99,"2005-07-06 00:04:20"
13994,4346,2.99,"2005-07-07 18:58:45"
13995,5799,4.99,"2005-07-10 14:53:35"
13996,5802,10.99,"2005-07-10 15:02:17"
13997,5853,3.99,"2005-07-10 17:45:13"
13998,6029,2.99,"2005-07-11 02:36:46"
13999,7198,5.99,"2005-07-27 08:50:07"
14000,7720,4.99,"2005-07-28 04:41:44"
14001,7936,0.99,"2005-07-28 12:33:21"
14002,8294,2.99,"2005-07-29 02:32:41"
14003,8435,2.99,"2005-07-29 07:20:16"
14004,9803,2.99,"2005-07-31 11:06:02"
14005,10072,0.99,"2005-07-31 19:50:37"
14006,10530,4.99,"2005-08-01 12:01:17"
14007,11566,0.99,"2005-08-17 01:28:35"
14008,12517,4.99,"2005-08-18 13:40:20"
14009,12628,5.99,"2005-08-18 17:40:25"
14010,12647,5.99,"2005-08-18 18:29:51"
14011,13311,0.99,"2005-08-19 19:07:09"
14012,13438,2.99,"2005-08-19 23:38:02"
14013,13659,2.99,"2005-08-20 08:05:52"
14014,13746,5.99,"2005-08-20 10:55:28"
14015,14372,4.99,"2005-08-21 09:39:50"
14016,14509,0.99,"2005-08-21 14:39:58"
14017,15465,0.99,"2005-08-23 01:16:33"
14018,15492,2.99,"2005-08-23 02:13:46"
14019,15948,7.99,"2005-08-23 18:59:33"
14020,1761,0.99,"2005-06-16 17:49:57"
14021,2053,0.99,"2005-06-17 15:19:34"
14022,4284,0.99,"2005-07-07 15:31:57"
14023,4439,2.99,"2005-07-07 22:57:30"
14024,5276,2.99,"2005-07-09 14:35:13"
14025,5458,4.99,"2005-07-09 22:35:49"
14026,5580,6.99,"2005-07-10 04:05:49"
14027,5686,0.99,"2005-07-10 09:06:03"
14028,7478,1.99,"2005-07-27 19:16:02"
14029,9556,7.99,"2005-07-31 02:13:30"
14030,9937,1.99,"2005-07-31 15:28:10"
14031,10587,2.99,"2005-08-01 14:03:38"
14032,11625,2.99,"2005-08-17 04:18:52"
14033,11967,3.99,"2005-08-17 17:45:00"
14034,12082,4.99,"2005-08-17 22:13:15"
14035,12530,4.99,"2005-08-18 13:54:48"
14036,13527,2.99,"2005-08-20 03:00:47"
14037,14423,0.99,"2005-08-21 11:23:59"
14038,14551,3.99,"2005-08-21 15:57:25"
14039,14738,5.99,"2005-08-21 22:29:13"
14040,15170,4.99,"2005-08-22 15:22:15"
14041,15329,2.99,"2005-08-22 20:32:39"
14042,11672,4.99,"2006-02-14 15:16:03"
14043,426,5.99,"2005-05-27 15:56:57"
14044,1289,3.99,"2005-06-15 08:44:09"
14045,3102,8.99,"2005-06-20 16:55:55"
14046,3188,2.99,"2005-06-20 23:10:27"
14047,3191,0.99,"2005-06-20 23:46:39"
14048,3594,0.99,"2005-07-06 04:42:47"
14049,4078,4.99,"2005-07-07 05:05:05"
14050,4563,9.99,"2005-07-08 05:08:55"
14051,4701,4.99,"2005-07-08 11:38:48"
14052,5271,6.99,"2005-07-09 14:25:01"
14053,5514,6.99,"2005-07-10 01:09:42"
14054,5532,4.99,"2005-07-10 02:17:31"
14055,5936,0.99,"2005-07-10 22:14:30"
14056,7262,4.99,"2005-07-27 11:15:36"
14057,7955,2.99,"2005-07-28 13:31:36"
14058,8181,4.99,"2005-07-28 22:18:38"
14059,8642,6.99,"2005-07-29 14:38:17"
14060,8966,2.99,"2005-07-30 03:54:12"
14061,9047,7.99,"2005-07-30 06:56:33"
14062,9227,7.99,"2005-07-30 13:36:13"
14063,9335,4.99,"2005-07-30 18:00:53"
14064,9412,5.99,"2005-07-30 20:44:10"
14065,9533,5.99,"2005-07-31 01:18:10"
14066,10223,0.99,"2005-08-01 01:23:15"
14067,10411,3.99,"2005-08-01 07:56:32"
14068,10675,7.99,"2005-08-01 17:11:57"
14069,10821,5.99,"2005-08-01 22:54:27"
14070,11696,2.99,"2005-08-17 07:01:09"
14071,11830,1.99,"2005-08-17 12:53:15"
14072,12494,6.99,"2005-08-18 12:53:49"
14073,13605,6.99,"2005-08-20 06:06:17"
14074,14467,2.99,"2005-08-21 13:03:33"
14075,15921,6.99,"2005-08-23 18:06:54"
14076,42,4.99,"2005-05-25 05:24:58"
14077,664,0.99,"2005-05-28 21:31:08"
14078,1729,6.99,"2005-06-16 15:29:47"
14079,2447,8.99,"2005-06-18 19:10:55"
14080,2583,7.99,"2005-06-19 05:01:40"
14081,2669,0.99,"2005-06-19 11:28:52"
14082,4605,4.99,"2005-07-08 07:00:14"
14083,5155,2.99,"2005-07-09 08:46:54"
14084,5287,6.99,"2005-07-09 15:11:54"
14085,5932,2.99,"2005-07-10 22:05:15"
14086,6675,4.99,"2005-07-12 11:53:06"
14087,7642,1.99,"2005-07-28 01:16:51"
14088,8141,0.99,"2005-07-28 20:21:19"
14089,8372,5.99,"2005-07-29 05:18:08"
14090,9071,2.99,"2005-07-30 07:40:58"
14091,9667,6.99,"2005-07-31 06:23:52"
14092,10470,1.99,"2005-08-01 09:52:26"
14093,11827,4.99,"2005-08-17 12:44:27"
14094,12288,2.99,"2005-08-18 05:01:20"
14095,13133,2.99,"2005-08-19 12:11:03"
14096,14766,4.99,"2005-08-21 23:42:20"
14097,15040,2.99,"2005-08-22 09:41:09"
14098,118,0.99,"2005-05-25 19:31:18"
14099,982,4.99,"2005-05-30 22:15:24"
14100,1306,1.99,"2005-06-15 09:59:24"
14101,1651,4.99,"2005-06-16 09:24:38"
14102,3454,2.99,"2005-06-21 21:12:13"
14103,4366,5.99,"2005-07-07 19:48:36"
14104,5037,4.99,"2005-07-09 02:59:10"
14105,6161,4.99,"2005-07-11 10:11:54"
14106,6240,6.99,"2005-07-11 14:32:41"
14107,6745,4.99,"2005-07-12 14:30:51"
14108,7014,8.99,"2005-07-27 02:14:40"
14109,7040,4.99,"2005-07-27 03:17:19"
14110,8507,6.99,"2005-07-29 09:29:44"
14111,13626,2.99,"2005-08-20 06:55:24"
14112,14046,4.99,"2005-08-20 21:53:21"
14113,14178,2.99,"2005-08-21 03:13:45"
14114,14366,2.99,"2005-08-21 09:31:39"
14115,14680,1.99,"2005-08-21 20:19:52"
14116,15206,6.99,"2005-08-22 16:33:39"
14117,437,5.99,"2005-05-27 17:47:22"
14118,1772,2.99,"2005-06-16 18:12:54"
14119,3993,6.99,"2005-07-06 23:37:06"
14120,5841,2.99,"2005-07-10 17:11:31"
14121,6098,7.99,"2005-07-11 06:23:28"
14122,6388,6.99,"2005-07-11 22:17:16"
14123,6689,1.99,"2005-07-12 12:22:13"
14124,7337,4.99,"2005-07-27 14:12:04"
14125,7591,4.99,"2005-07-27 23:25:54"
14126,8007,0.99,"2005-07-28 15:22:27"
14127,8960,4.99,"2005-07-30 03:36:31"
14128,9507,5.99,"2005-07-31 00:22:29"
14129,9702,0.99,"2005-07-31 07:34:07"
14130,10496,2.99,"2005-08-01 10:53:16"
14131,11406,2.99,"2005-08-02 19:16:10"
14132,11660,1.99,"2005-08-17 05:22:42"
14133,15159,0.99,"2005-08-22 14:32:25"
14134,15623,3.99,"2005-08-23 07:23:29"
14135,14954,2.99,"2006-02-14 15:16:03"
14136,495,4.99,"2005-05-28 00:40:48"
14137,679,4.99,"2005-05-28 23:24:57"
14138,1015,2.99,"2005-05-31 02:44:57"
14139,1255,4.99,"2005-06-15 06:13:45"
14140,1848,0.99,"2005-06-17 00:07:07"
14141,1865,7.99,"2005-06-17 01:49:36"
14142,1972,2.99,"2005-06-17 09:25:49"
14143,1981,2.99,"2005-06-17 10:03:34"
14144,2398,4.99,"2005-06-18 15:56:53"
14145,2828,2.99,"2005-06-19 20:51:33"
14146,2932,6.99,"2005-06-20 04:51:19"
14147,3339,6.99,"2005-06-21 10:37:11"
14148,3619,1.99,"2005-07-06 05:59:44"
14149,3905,5.99,"2005-07-06 19:33:34"
14150,4423,6.99,"2005-07-07 22:11:28"
14151,5056,2.99,"2005-07-09 04:13:45"
14152,5121,3.99,"2005-07-09 07:18:31"
14153,6316,7.99,"2005-07-11 18:44:52"
14154,6404,4.99,"2005-07-11 22:49:50"
14155,6650,2.99,"2005-07-12 10:57:10"
14156,6671,3.99,"2005-07-12 11:48:48"
14157,7270,7.99,"2005-07-27 11:29:02"
14158,7343,0.99,"2005-07-27 14:27:13"
14159,7399,1.99,"2005-07-27 16:16:02"
14160,7543,5.99,"2005-07-27 21:44:28"
14161,7883,2.99,"2005-07-28 10:37:20"
14162,8053,4.99,"2005-07-28 16:59:41"
14163,8232,4.99,"2005-07-29 00:14:37"
14164,8441,2.99,"2005-07-29 07:33:05"
14165,9577,6.99,"2005-07-31 02:53:33"
14166,10020,4.99,"2005-07-31 18:21:08"
14167,10199,2.99,"2005-08-01 00:38:55"
14168,11046,4.99,"2005-08-02 06:08:34"
14169,11503,10.99,"2005-08-16 23:10:34"
14170,11612,2.99,"2005-08-17 03:48:51"
14171,11702,4.99,"2005-08-17 07:18:56"
14172,12607,0.99,"2005-08-18 17:03:49"
14173,13224,8.99,"2005-08-19 15:52:13"
14174,13580,0.99,"2005-08-20 05:23:34"
14175,13617,8.99,"2005-08-20 06:35:30"
14176,14487,6.99,"2005-08-21 13:53:33"
14177,14590,7.99,"2005-08-21 17:29:10"
14178,15168,2.99,"2005-08-22 15:14:20"
14179,15395,4.99,"2005-08-22 23:06:25"
14180,16043,9.99,"2005-08-23 22:21:03"
14181,1398,2.99,"2005-06-15 16:28:42"
14182,2422,0.99,"2005-06-18 17:28:57"
14183,2496,0.99,"2005-06-18 22:20:11"
14184,2539,2.99,"2005-06-19 01:58:39"
14185,4888,0.99,"2005-07-08 20:04:27"
14186,5365,0.99,"2005-07-09 18:27:00"
14187,6003,3.99,"2005-07-11 01:28:33"
14188,6011,4.99,"2005-07-11 01:54:48"
14189,6050,2.99,"2005-07-11 03:34:29"
14190,6975,1.99,"2005-07-27 00:39:54"
14191,7506,8.99,"2005-07-27 20:28:34"
14192,8854,0.99,"2005-07-29 23:40:07"
14193,9750,0.99,"2005-07-31 09:19:46"
14194,10486,3.99,"2005-08-01 10:23:43"
14195,10613,0.99,"2005-08-01 14:56:14"
14196,11013,5.99,"2005-08-02 05:10:54"
14197,11150,2.99,"2005-08-02 09:51:46"
14198,11624,0.99,"2005-08-17 04:17:42"
14199,12136,7.99,"2005-08-17 23:51:30"
14200,12513,6.99,"2005-08-18 13:31:45"
14201,14352,6.99,"2005-08-21 09:06:29"
14202,15144,2.99,"2005-08-22 13:49:18"
14203,15552,3.99,"2005-08-23 04:33:23"
14204,14267,2.99,"2006-02-14 15:16:03"
14205,204,0.99,"2005-05-26 07:30:37"
14206,472,0.99,"2005-05-27 21:36:15"
14207,533,5.99,"2005-05-28 06:14:46"
14208,695,3.99,"2005-05-29 01:50:53"
14209,793,5.99,"2005-05-29 16:44:08"
14210,1875,2.99,"2005-06-17 02:45:10"
14211,2019,4.99,"2005-06-17 12:38:44"
14212,3654,4.99,"2005-07-06 07:45:31"
14213,3664,0.99,"2005-07-06 08:15:57"
14214,4050,9.99,"2005-07-07 03:35:33"
14215,4593,5.99,"2005-07-08 06:38:12"
14216,5215,3.99,"2005-07-09 11:47:58"
14217,6561,0.99,"2005-07-12 05:24:02"
14218,7569,7.99,"2005-07-27 22:38:53"
14219,8112,4.99,"2005-07-28 19:11:07"
14220,8727,3.99,"2005-07-29 18:09:57"
14221,9488,8.99,"2005-07-30 23:42:42"
14222,10084,3.99,"2005-07-31 20:11:29"
14223,10673,0.99,"2005-08-01 17:11:51"
14224,10880,2.99,"2005-08-02 00:34:12"
14225,12818,3.99,"2005-08-19 01:04:59"
14226,13518,2.99,"2005-08-20 02:36:17"
14227,13600,7.99,"2005-08-20 06:00:25"
14228,14148,2.99,"2005-08-21 02:17:49"
14229,15880,6.99,"2005-08-23 16:43:54"
14230,453,2.99,"2005-05-27 19:31:16"
14231,1234,1.99,"2005-06-15 04:21:52"
14232,1686,0.99,"2005-06-16 12:08:20"
14233,3354,0.99,"2005-06-21 11:29:49"
14234,4045,0.99,"2005-07-07 03:26:14"
14235,4254,0.99,"2005-07-07 14:13:52"
14236,4444,5.99,"2005-07-07 23:07:44"
14237,4553,0.99,"2005-07-08 04:43:41"
14238,5993,4.99,"2005-07-11 01:06:41"
14239,6538,6.99,"2005-07-12 04:50:26"
14240,6541,5.99,"2005-07-12 04:53:41"
14241,6908,7.99,"2005-07-12 22:08:46"
14242,7128,3.99,"2005-07-27 06:14:36"
14243,8708,2.99,"2005-07-29 17:24:13"
14244,8979,5.99,"2005-07-30 04:20:25"
14245,9310,4.99,"2005-07-30 16:57:09"
14246,9375,0.99,"2005-07-30 19:10:17"
14247,10361,10.99,"2005-08-01 05:53:49"
14248,11862,2.99,"2005-08-17 13:54:53"
14249,12356,2.99,"2005-08-18 07:37:05"
14250,12622,3.99,"2005-08-18 17:34:11"
14251,13011,4.99,"2005-08-19 07:53:58"
14252,13132,3.99,"2005-08-19 12:10:57"
14253,13797,2.99,"2005-08-20 12:33:36"
14254,13946,9.99,"2005-08-20 17:44:32"
14255,14449,4.99,"2005-08-21 12:13:18"
14256,14764,0.99,"2005-08-21 23:37:47"
14257,14970,5.99,"2005-08-22 06:49:29"
14258,15305,2.99,"2005-08-22 19:46:05"
14259,851,0.99,"2005-05-30 01:35:15"
14260,1273,1.99,"2005-06-15 07:52:35"
14261,1516,0.99,"2005-06-15 23:11:10"
14262,2158,2.99,"2005-06-17 23:36:27"
14263,3669,2.99,"2005-07-06 08:38:29"
14264,3887,4.99,"2005-07-06 18:46:34"
14265,5663,0.99,"2005-07-10 08:01:33"
14266,7031,3.99,"2005-07-27 03:02:07"
14267,7075,1.99,"2005-07-27 04:11:40"
14268,7218,4.99,"2005-07-27 09:34:24"
14269,8208,4.99,"2005-07-28 23:26:35"
14270,8736,0.99,"2005-07-29 18:31:15"
14271,9914,4.99,"2005-07-31 14:51:19"
14272,10211,3.99,"2005-08-01 01:01:16"
14273,10504,4.99,"2005-08-01 11:10:55"
14274,11326,0.99,"2005-08-02 16:34:29"
14275,12220,4.99,"2005-08-18 02:50:02"
14276,12387,2.99,"2005-08-18 08:46:24"
14277,12649,4.99,"2005-08-18 18:31:47"
14278,13998,5.99,"2005-08-20 19:52:38"
14279,14707,5.99,"2005-08-21 21:06:29"
14280,15066,0.99,"2005-08-22 10:49:06"
14281,13561,2.99,"2006-02-14 15:16:03"
14282,233,4.99,"2005-05-26 11:43:44"
14283,681,2.99,"2005-05-28 23:39:44"
14284,2972,2.99,"2005-06-20 07:57:54"
14285,3921,5.99,"2005-07-06 20:29:48"
14286,5587,5.99,"2005-07-10 04:17:25"
14287,5850,0.99,"2005-07-10 17:36:27"
14288,5904,4.99,"2005-07-10 20:39:44"
14289,6756,4.99,"2005-07-12 15:08:28"
14290,6876,4.99,"2005-07-12 20:32:50"
14291,7204,2.99,"2005-07-27 09:02:31"
14292,7391,6.99,"2005-07-27 16:00:00"
14293,7444,2.99,"2005-07-27 17:49:16"
14294,7753,6.99,"2005-07-28 06:09:19"
14295,8359,5.99,"2005-07-29 05:02:12"
14296,8860,4.99,"2005-07-29 23:45:57"
14297,8943,0.99,"2005-07-30 03:06:48"
14298,9107,4.99,"2005-07-30 08:52:45"
14299,10920,4.99,"2005-08-02 02:14:10"
14300,10941,5.99,"2005-08-02 03:11:33"
14301,11026,4.99,"2005-08-02 05:46:05"
14302,11265,10.99,"2005-08-02 14:05:42"
14303,11666,2.99,"2005-08-17 05:45:10"
14304,12923,2.99,"2005-08-19 04:50:20"
14305,13300,8.99,"2005-08-19 18:46:56"
14306,15360,0.99,"2005-08-22 21:36:51"
14307,43,2.99,"2005-05-25 05:39:25"
14308,1694,4.99,"2005-06-16 12:40:23"
14309,2821,3.99,"2005-06-19 20:26:52"
